SecteurActivité,TrancheEffectifs,Generation,Nombre d'entreprises actives,Nombre d'entreprises saines,Nombre de défaillances 3 mois,Nombre de défaillances 6 mois,Tauxdedéfaillances3mois,Taux de défaillances 6 mois,Nombre de créations dans les 3 mois,Code NACE,Score sectoriel,Classification,coronavirus,Valeur ajaoutée
"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",50 - 200 salariés,2022-12-31,395,390,1,2,0.002564102564102564,0.005128205128205128,0,E36-39,6.0,PME,1,18763.0
"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",3 - 10 salariés,2022-12-31,1838,1799,7,12,0.0038910505836575876,0.006670372429127293,0,E36-39,6.0,TPE,1,18763.0
"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",Moins de 2 salariés,2022-12-31,19401,19036,10,16,0.0005253204454717378,0.0008405127127547804,578,E36-39,6.0,TPE,1,18763.0
"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",10 - 50 salariés,2022-12-31,191,186,0,2,0.0,0.010752688172043012,0,D35,8.8,PME,1,39589.0
"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",Plus de 200 salariés,2022-12-31,30,30,0,0,0.0,0.0,0,D35,8.8,GE,1,39589.0
"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",50 - 200 salariés,2022-12-31,42,41,0,0,0.0,0.0,0,D35,8.8,PME,1,39589.0
"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",3 - 10 salariés,2022-12-31,333,332,1,2,0.0030120481927710845,0.006024096385542169,0,D35,8.8,TPE,1,39589.0
"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",Moins de 2 salariés,2022-12-31,46916,46757,7,9,0.00014971020381974892,0.0001924845477682486,5173,D35,8.8,TPE,1,39589.0
Santé humaine et action sociale,10 - 50 salariés,2022-12-31,15373,15160,28,68,0.0018469656992084432,0.004485488126649077,0,Q86-88,3.4,PME,1,219403.0
Santé humaine et action sociale,Plus de 200 salariés,2022-12-31,2364,2357,1,3,0.00042426813746287653,0.0012728044123886295,0,Q86-88,3.4,GE,1,219403.0
Santé humaine et action sociale,50 - 200 salariés,2022-12-31,7183,7129,9,21,0.001262449151353626,0.0029457146864917943,0,Q86-88,3.4,PME,1,219403.0
Santé humaine et action sociale,3 - 10 salariés,2022-12-31,16480,16264,23,52,0.0014141662567634038,0.0031972454500737825,1,Q86-88,3.4,TPE,1,219403.0
Santé humaine et action sociale,Moins de 2 salariés,2022-12-31,614027,611577,84,182,0.0001373498349349305,0.0002975913090256828,14763,Q86-88,3.4,TPE,1,219403.0
Transports et entreposage,10 - 50 salariés,2022-12-31,10485,10063,87,168,0.008645533141210375,0.016694822617509687,0,H49-53,6.3,PME,1,122784.0
Transports et entreposage,Plus de 200 salariés,2022-12-31,709,704,0,0,0.0,0.0,0,H49-53,6.3,GE,1,122784.0
Transports et entreposage,50 - 200 salariés,2022-12-31,2573,2528,16,26,0.006329113924050633,0.010284810126582278,0,H49-53,6.3,PME,1,122784.0
Transports et entreposage,3 - 10 salariés,2022-12-31,12684,12167,105,203,0.008629900550669844,0.0166844743979617,1,H49-53,6.3,TPE,1,122784.0
Transports et entreposage,Moins de 2 salariés,2022-12-31,256007,249590,265,500,0.0010617412556592812,0.0020032853880363796,21420,H49-53,6.3,TPE,1,122784.0
Activités de services administratifs et de soutien,10 - 50 salariés,2023-03-31,14037,13556,63,141,0.0046473886102095015,0.01040129831808793,0,N77-82,4.2,PME,1,
Activités de services administratifs et de soutien,Plus de 200 salariés,2023-03-31,920,907,7,9,0.007717750826901874,0.009922822491730982,0,N77-82,4.2,GE,1,
Activités de services administratifs et de soutien,50 - 200 salariés,2023-03-31,3212,3119,7,17,0.0022443090734209684,0.0054504648925937805,0,N77-82,4.2,PME,1,
Activités de services administratifs et de soutien,3 - 10 salariés,2023-03-31,27619,26901,99,205,0.0036801605888256944,0.007620534552618862,7,N77-82,4.2,TPE,1,
Activités de services administratifs et de soutien,Moins de 2 salariés,2023-03-31,590454,581306,351,639,0.0006038127939501743,0.0010992489325759582,25386,N77-82,4.2,TPE,1,
Activités financières et d'assurance,10 - 50 salariés,2023-03-31,4789,4742,5,8,0.001054407423028258,0.001687051876845213,0,K64-66,5.8,PME,1,
Activités financières et d'assurance,Plus de 200 salariés,2023-03-31,483,478,0,1,0.0,0.0020920502092050207,0,K64-66,5.8,GE,1,
Activités financières et d'assurance,50 - 200 salariés,2023-03-31,637,634,0,0,0.0,0.0,0,K64-66,5.8,PME,1,
Activités financières et d'assurance,3 - 10 salariés,2023-03-31,17554,17381,30,57,0.0017260226684310453,0.003279443070018986,0,K64-66,5.8,TPE,1,
Activités financières et d'assurance,Moins de 2 salariés,2023-03-31,280573,277006,192,353,0.0006931257806690108,0.0012743406280008374,8566,K64-66,5.8,TPE,1,
Activités immobilières,10 - 50 salariés,2023-03-31,3151,3116,8,15,0.0025673940949935813,0.004813863928112966,0,L68,4.0,PME,1,
Activités immobilières,Plus de 200 salariés,2023-03-31,183,183,0,0,0.0,0.0,0,L68,4.0,GE,1,
Activités immobilières,50 - 200 salariés,2023-03-31,492,489,0,0,0.0,0.0,0,L68,4.0,PME,1,
Activités immobilières,3 - 10 salariés,2023-03-31,12974,12795,38,84,0.002969910121141071,0.0065650644783118405,15,L68,4.0,TPE,1,
Activités immobilières,Moins de 2 salariés,2023-03-31,2797868,2790681,309,551,0.00011072566158582797,0.00019744284638767383,44215,L68,4.0,TPE,1,
"Activités spécialisées, scientifiques et techniques",10 - 50 salariés,2023-03-31,19709,19448,39,99,0.002005347593582888,0.005090497737556561,0,M69-75,4.8,PME,1,
"Activités spécialisées, scientifiques et techniques",Plus de 200 salariés,2023-03-31,756,750,1,1,0.0013333333333333333,0.0013333333333333333,0,M69-75,4.8,GE,1,
"Activités spécialisées, scientifiques et techniques",50 - 200 salariés,2023-03-31,2585,2558,2,9,0.0007818608287724785,0.003518373729476153,0,M69-75,4.8,PME,1,
"Activités spécialisées, scientifiques et techniques",3 - 10 salariés,2023-03-31,44627,43732,162,316,0.0037043812311350955,0.007225830055794384,1,M69-75,4.8,TPE,1,
"Activités spécialisées, scientifiques et techniques",Moins de 2 salariés,2023-03-31,894604,883412,505,908,0.0005716472042489801,0.001027832992986285,39695,M69-75,4.8,TPE,1,
"Agriculture, sylviculture et pêche",10 - 50 salariés,2023-03-31,3823,3750,8,17,0.0021333333333333334,0.004533333333333334,0,A01-03,5.9,PME,1,
"Agriculture, sylviculture et pêche",Plus de 200 salariés,2023-03-31,31,31,0,0,0.0,0.0,0,A01-03,5.9,GE,1,
"Agriculture, sylviculture et pêche",50 - 200 salariés,2023-03-31,269,266,1,1,0.0037593984962406013,0.0037593984962406013,0,A01-03,5.9,PME,1,
"Agriculture, sylviculture et pêche",3 - 10 salariés,2023-03-31,20869,20548,44,74,0.0021413276231263384,0.003601323729803387,0,A01-03,5.9,TPE,1,
"Agriculture, sylviculture et pêche",Moins de 2 salariés,2023-03-31,855671,851172,200,322,0.0002349701352958039,0.0003783019178262443,6226,A01-03,5.9,TPE,1,
Commerce ; réparation d'automobiles et de motocycles,10 - 50 salariés,2023-03-31,40482,39867,106,199,0.0026588406451451075,0.004991597060225249,0,G45-47,6.3,PME,1,
Commerce ; réparation d'automobiles et de motocycles,Plus de 200 salariés,2023-03-31,1563,1539,3,4,0.001949317738791423,0.002599090318388564,0,G45-47,6.3,GE,1,
Commerce ; réparation d'automobiles et de motocycles,50 - 200 salariés,2023-03-31,5898,5843,7,12,0.001198014718466541,0.0020537395173712133,0,G45-47,6.3,PME,1,
Commerce ; réparation d'automobiles et de motocycles,3 - 10 salariés,2023-03-31,119196,116086,486,945,0.004186551349861309,0.008140516513619214,6,G45-47,6.3,TPE,1,
Commerce ; réparation d'automobiles et de motocycles,Moins de 2 salariés,2023-03-31,1423334,1385122,1440,2689,0.0010396196147342978,0.0019413452389031435,40930,G45-47,6.3,TPE,1,
Construction,10 - 50 salariés,2023-03-31,28581,27241,213,412,0.007819096215263758,0.01512426122389046,2,F41-43,5.3,PME,1,
Construction,Plus de 200 salariés,2023-03-31,460,458,1,2,0.002183406113537118,0.004366812227074236,0,F41-43,5.3,GE,1,
Construction,50 - 200 salariés,2023-03-31,2279,2233,6,15,0.0026869682042095834,0.006717420510523959,0,F41-43,5.3,PME,1,
Construction,3 - 10 salariés,2023-03-31,78928,75184,556,1136,0.007395190466056608,0.015109597786763141,3,F41-43,5.3,TPE,1,
Construction,Moins de 2 salariés,2023-03-31,940702,898758,1318,2458,0.0014664681705197618,0.0027348852527599196,21793,F41-43,5.3,TPE,1,
Hébergement et restauration,10 - 50 salariés,2023-03-31,21841,21045,111,220,0.005274411974340698,0.010453789498693276,0,I55-56,5.0,PME,1,
Hébergement et restauration,Plus de 200 salariés,2023-03-31,199,195,2,2,0.010256410256410256,0.010256410256410256,0,I55-56,5.0,GE,1,
Hébergement et restauration,50 - 200 salariés,2023-03-31,1806,1781,3,8,0.0016844469399213925,0.004491858506457047,0,I55-56,5.0,PME,1,
Hébergement et restauration,3 - 10 salariés,2023-03-31,64642,61492,490,860,0.007968516229753465,0.013985559097118324,1,I55-56,5.0,TPE,1,
Hébergement et restauration,Moins de 2 salariés,2023-03-31,431755,409872,722,1307,0.0017615255494398251,0.0031888004059804037,18844,I55-56,5.0,TPE,1,
Industrie manufacturière,10 - 50 salariés,2023-03-31,27721,26764,99,220,0.00369899865490958,0.008219997010910177,1,C10-33,6.4,PME,1,
Industrie manufacturière,Plus de 200 salariés,2023-03-31,2038,2023,1,3,0.0004943153732081067,0.0014829461196243204,0,C10-33,6.4,GE,1,
Industrie manufacturière,50 - 200 salariés,2023-03-31,5747,5617,12,16,0.0021363717286807904,0.002848495638241054,0,C10-33,6.4,PME,1,
Industrie manufacturière,3 - 10 salariés,2023-03-31,40105,38102,222,439,0.005826465802320088,0.011521704897380716,1,C10-33,6.4,TPE,1,
Industrie manufacturière,Moins de 2 salariés,2023-03-31,359695,348990,312,574,0.0008940084243101522,0.0016447462678013697,10181,C10-33,6.4,TPE,1,
Information et communication,10 - 50 salariés,2023-03-31,8097,7851,57,93,0.0072602216278181125,0.011845624761176921,0,J58-63,3.8,PME,1,
Information et communication,Plus de 200 salariés,2023-03-31,510,505,0,0,0.0,0.0,0,J58-63,3.8,GE,1,
Information et communication,50 - 200 salariés,2023-03-31,1649,1640,4,9,0.0024390243902439024,0.00548780487804878,1,J58-63,3.8,PME,1,
Information et communication,3 - 10 salariés,2023-03-31,12950,12496,84,160,0.006722151088348271,0.012804097311139564,0,J58-63,3.8,TPE,1,
Information et communication,Moins de 2 salariés,2023-03-31,284249,279796,189,334,0.0006754921442765444,0.0011937268581395017,16100,J58-63,3.8,TPE,1,
"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",10 - 50 salariés,2023-03-31,1457,1417,1,7,0.0007057163020465773,0.004940014114326041,0,E36-39,6.0,PME,1,
"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",Plus de 200 salariés,2023-03-31,154,153,0,0,0.0,0.0,0,E36-39,6.0,GE,1,
"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",50 - 200 salariés,2023-03-31,397,391,1,2,0.0025575447570332483,0.005115089514066497,0,E36-39,6.0,PME,1,
"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",3 - 10 salariés,2023-03-31,1876,1830,5,7,0.00273224043715847,0.003825136612021858,0,E36-39,6.0,TPE,1,
"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",Moins de 2 salariés,2023-03-31,19926,19563,7,13,0.0003578183305219036,0.0006645197566835352,466,E36-39,6.0,TPE,1,
"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",10 - 50 salariés,2023-03-31,191,186,2,2,0.010752688172043012,0.010752688172043012,0,D35,8.8,PME,1,
"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",Plus de 200 salariés,2023-03-31,30,30,0,0,0.0,0.0,0,D35,8.8,GE,1,
"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",50 - 200 salariés,2023-03-31,43,42,0,0,0.0,0.0,0,D35,8.8,PME,1,
"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",3 - 10 salariés,2023-03-31,340,338,1,1,0.0029585798816568047,0.0029585798816568047,1,D35,8.8,TPE,1,
"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",Moins de 2 salariés,2023-03-31,48629,48460,2,4,4.1271151465125874e-05,8.254230293025175e-05,5378,D35,8.8,TPE,1,
Santé humaine et action sociale,10 - 50 salariés,2023-03-31,15463,15220,42,80,0.002759526938239159,0.005256241787122208,0,Q86-88,3.4,PME,1,
Santé humaine et action sociale,Plus de 200 salariés,2023-03-31,2362,2354,2,3,0.0008496176720475786,0.001274426508071368,0,Q86-88,3.4,GE,1,
Santé humaine et action sociale,50 - 200 salariés,2023-03-31,7185,7122,12,16,0.0016849199663016006,0.002246559955068801,0,Q86-88,3.4,PME,1,
Santé humaine et action sociale,3 - 10 salariés,2023-03-31,16760,16517,29,46,0.0017557667857359084,0.0027850093842707513,1,Q86-88,3.4,TPE,1,
Santé humaine et action sociale,Moins de 2 salariés,2023-03-31,624818,622301,97,175,0.0001558731224921702,0.00028121439624876065,11607,Q86-88,3.4,TPE,1,
Transports et entreposage,10 - 50 salariés,2023-03-31,10572,10056,84,154,0.008353221957040573,0.015314240254574384,0,H49-53,6.3,PME,1,
Transports et entreposage,Plus de 200 salariés,2023-03-31,714,709,0,2,0.0,0.0028208744710860366,0,H49-53,6.3,GE,1,
Transports et entreposage,50 - 200 salariés,2023-03-31,2583,2519,10,19,0.003969829297340214,0.007542675664946407,0,H49-53,6.3,PME,1,
Transports et entreposage,3 - 10 salariés,2023-03-31,12885,12260,99,194,0.008075040783034258,0.015823817292006524,0,H49-53,6.3,TPE,1,
Transports et entreposage,Moins de 2 salariés,2023-03-31,271419,264904,241,440,0.0009097635369794341,0.001660979071663697,19727,H49-53,6.3,TPE,1,
Activités de services administratifs et de soutien,10 - 50 salariés,2023-06-30,14079,13535,79,166,0.00583671961581086,0.012264499445881049,1,N77-82,4.2,PME,1,
Activités de services administratifs et de soutien,Plus de 200 salariés,2023-06-30,918,898,2,5,0.0022271714922048997,0.005567928730512249,1,N77-82,4.2,GE,1,
Activités de services administratifs et de soutien,50 - 200 salariés,2023-06-30,3215,3114,10,21,0.0032113037893384713,0.00674373795761079,0,N77-82,4.2,PME,1,
Activités de services administratifs et de soutien,3 - 10 salariés,2023-06-30,27735,26918,106,261,0.0039378854298239094,0.00969611412437774,4,N77-82,4.2,TPE,1,
Activités de services administratifs et de soutien,Moins de 2 salariés,2023-06-30,598733,589372,293,656,0.000497139327962645,0.0011130491438344544,22301,N77-82,4.2,TPE,1,
Activités financières et d'assurance,10 - 50 salariés,2023-06-30,4800,4748,3,18,0.0006318449873631002,0.0037910699241786015,0,K64-66,5.8,PME,1,
Activités financières et d'assurance,Plus de 200 salariés,2023-06-30,482,477,1,1,0.0020964360587002098,0.0020964360587002098,0,K64-66,5.8,GE,1,
Activités financières et d'assurance,50 - 200 salariés,2023-06-30,632,629,0,0,0.0,0.0,0,K64-66,5.8,PME,1,
Activités financières et d'assurance,3 - 10 salariés,2023-06-30,17654,17449,28,72,0.0016046764857584961,0.0041263109633789905,0,K64-66,5.8,TPE,1,
Activités financières et d'assurance,Moins de 2 salariés,2023-06-30,283613,279911,164,385,0.0005859005183790562,0.001375437192536199,7444,K64-66,5.8,TPE,1,
Activités immobilières,10 - 50 salariés,2023-06-30,3144,3101,7,23,0.002257336343115124,0.007416962270235408,1,L68,4.0,PME,1,
Activités immobilières,Plus de 200 salariés,2023-06-30,182,182,0,0,0.0,0.0,0,L68,4.0,GE,1,
Activités immobilières,50 - 200 salariés,2023-06-30,492,489,0,2,0.0,0.00408997955010225,0,L68,4.0,PME,1,
Activités immobilières,3 - 10 salariés,2023-06-30,13036,12818,46,144,0.003588703385863629,0.011234201903573101,10,L68,4.0,TPE,1,
Activités immobilières,Moins de 2 salariés,2023-06-30,2818432,2811019,245,668,8.715700605367662e-05,0.0002376362450769632,44244,L68,4.0,TPE,1,
"Activités spécialisées, scientifiques et techniques",10 - 50 salariés,2023-06-30,19709,19406,62,135,0.003194888178913738,0.006956611357312172,0,M69-75,4.8,PME,1,
"Activités spécialisées, scientifiques et techniques",Plus de 200 salariés,2023-06-30,755,748,0,0,0.0,0.0,0,M69-75,4.8,GE,1,
"Activités spécialisées, scientifiques et techniques",50 - 200 salariés,2023-06-30,2582,2553,7,12,0.0027418723070896985,0.004700352526439483,0,M69-75,4.8,PME,1,
"Activités spécialisées, scientifiques et techniques",3 - 10 salariés,2023-06-30,44781,43727,153,345,0.0034989823221350655,0.00788986209893201,3,M69-75,4.8,TPE,1,
"Activités spécialisées, scientifiques et techniques",Moins de 2 salariés,2023-06-30,911429,899973,409,1000,0.00045445807818679003,0.0011111444454444744,38848,M69-75,4.8,TPE,1,
"Agriculture, sylviculture et pêche",10 - 50 salariés,2023-06-30,3827,3745,9,26,0.002403204272363151,0.006942590120160214,0,A01-03,5.9,PME,1,
"Agriculture, sylviculture et pêche",Plus de 200 salariés,2023-06-30,31,31,0,0,0.0,0.0,0,A01-03,5.9,GE,1,
"Agriculture, sylviculture et pêche",50 - 200 salariés,2023-06-30,268,264,0,1,0.0,0.003787878787878788,0,A01-03,5.9,PME,1,
"Agriculture, sylviculture et pêche",3 - 10 salariés,2023-06-30,20899,20534,31,72,0.001509691243790786,0.0035063796629979547,1,A01-03,5.9,TPE,1,
"Agriculture, sylviculture et pêche",Moins de 2 salariés,2023-06-30,859866,855194,123,348,0.0001438270146890647,0.00040692521229101234,4682,A01-03,5.9,TPE,1,
Commerce ; réparation d'automobiles et de motocycles,10 - 50 salariés,2023-06-30,40564,39846,95,233,0.002384179089494554,0.005847512924760327,0,G45-47,6.3,PME,1,
Commerce ; réparation d'automobiles et de motocycles,Plus de 200 salariés,2023-06-30,1565,1540,1,3,0.0006493506493506494,0.001948051948051948,0,G45-47,6.3,GE,1,
Commerce ; réparation d'automobiles et de motocycles,50 - 200 salariés,2023-06-30,5902,5841,5,17,0.0008560178051703475,0.002910460537579182,0,G45-47,6.3,PME,1,
Commerce ; réparation d'automobiles et de motocycles,3 - 10 salariés,2023-06-30,119712,116135,465,1068,0.004003960907564472,0.00919619408447066,7,G45-47,6.3,TPE,1,
Commerce ; réparation d'automobiles et de motocycles,Moins de 2 salariés,2023-06-30,1450039,1411021,1270,2918,0.0009000574761112698,0.0020680060750336102,37785,G45-47,6.3,TPE,1,
Construction,10 - 50 salariés,2023-06-30,28644,27082,200,462,0.007384978952809984,0.017059301380991064,0,F41-43,5.3,PME,1,
Construction,Plus de 200 salariés,2023-06-30,460,457,1,3,0.002188183807439825,0.006564551422319475,0,F41-43,5.3,GE,1,
Construction,50 - 200 salariés,2023-06-30,2274,2222,9,18,0.004050405040504051,0.008100810081008101,0,F41-43,5.3,PME,1,
Construction,3 - 10 salariés,2023-06-30,79524,75197,595,1378,0.007912549702780696,0.018325199143582854,3,F41-43,5.3,TPE,1,
Construction,Moins de 2 salariés,2023-06-30,950236,907230,1158,2800,0.0012764128170364736,0.0030863176923161713,20196,F41-43,5.3,TPE,1,
Hébergement et restauration,10 - 50 salariés,2023-06-30,21970,21060,110,273,0.0052231718898385565,0.012962962962962963,0,I55-56,5.0,PME,1,
